Device Address,Exercise,Timestamp,Toe,Heel,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
EA:5A:11:02:8F:90,Flex + IMU,37872,65,55,0,43,252,86,110,141,142,242
EA:5A:11:02:8F:90,Flex + IMU,37912,60,54,0,43,218,102,128,53,7,136
EA:5A:11:02:8F:90,Flex + IMU,37920,61,54,0,43,218,102,128,247,192,131
EA:5A:11:02:8F:90,Flex + IMU,37968,58,52,0,43,47,54,171,216,174,195
EA:5A:11:02:8F:90,Flex + IMU,37976,59,56,0,43,72,219,179,177,5,161
EA:5A:11:02:8F:90,Flex + IMU,38016,62,63,0,43,140,14,174,188,145,234
EA:5A:11:02:8F:90,Flex + IMU,38024,62,63,0,43,135,118,160,188,145,234
EA:5A:11:02:8F:90,Flex + IMU,38064,57,62,0,43,233,111,72,145,19,218
EA:5A:11:02:8F:90,Flex + IMU,38072,56,62,0,43,72,33,32,131,179,248
EA:5A:11:02:8F:90,Flex + IMU,38112,57,61,0,43,206,203,91,103,90,119
EA:5A:11:02:8F:90,Flex + IMU,38120,58,62,0,43,203,212,127,103,90,119
EA:5A:11:02:8F:90,Flex + IMU,38160,67,65,0,43,12,118,185,69,149,1
EA:5A:11:02:8F:90,Flex + IMU,38168,68,64,0,43,22,105,199,203,209,168
EA:5A:11:02:8F:90,Flex + IMU,38208,64,60,0,43,1,95,215,53,192,95
EA:5A:11:02:8F:90,Flex + IMU,38216,63,60,0,43,12,101,179,29,192,95
EA:5A:11:02:8F:90,Flex + IMU,38256,65,62,0,43,45,97,71,252,94,12
EA:5A:11:02:8F:90,Flex + IMU,38264,65,61,0,43,74,99,57,55,61,33
EA:5A:11:02:8F:90,Flex + IMU,38304,66,61,0,43,38,104,121,190,35,147
EA:5A:11:02:8F:90,Flex + IMU,38312,66,61,0,43,26,100,134,218,35,147
EA:5A:11:02:8F:90,Flex + IMU,38352,67,60,0,43,34,100,128,238,151,106
EA:5A:11:02:8F:90,Flex + IMU,38360,67,60,0,43,38,101,119,230,155,118
EA:5A:11:02:8F:90,Flex + IMU,38400,68,60,0,43,42,103,103,41,7,110
EA:5A:11:02:8F:90,Flex + IMU,38408,68,60,0,43,36,98,111,41,7,110
EA:5A:11:02:8F:90,Flex + IMU,38448,68,61,0,43,29,99,134,28,224,86
EA:5A:11:02:8F:90,Flex + IMU,38456,68,60,0,43,30,102,137,2,77,73
EA:5A:11:02:8F:90,Flex + IMU,38496,67,61,0,43,34,97,118,4,60,68
EA:5A:11:02:8F:90,Flex + IMU,38504,67,61,0,43,32,97,121,19,72,68
EA:5A:11:02:8F:90,Flex + IMU,38552,66,60,0,43,18,67,176,95,7,222
EA:5A:11:02:8F:90,Flex + IMU,38560,66,60,0,43,28,70,155,3,34,93
EA:5A:11:02:8F:90,Flex + IMU,38600,68,55,0,43,239,28,2,13,61,177
EA:5A:11:02:8F:90,Flex + IMU,38608,68,53,0,43,12,194,51,134,171,145
EA:5A:11:02:8F:90,Flex + IMU,38648,66,53,0,43,218,51,242,117,146,62
EA:5A:11:02:8F:90,Flex + IMU,38744,69,54,0,43,156,129,116,239,167,196
EA:5A:11:02:8F:90,Flex + IMU,38752,70,54,0,43,107,196,50,178,91,44
EA:5A:11:02:8F:90,Flex + IMU,38792,67,54,0,43,126,19,220,155,236,189
EA:5A:11:02:8F:90,Flex + IMU,38800,66,53,0,43,124,30,185,219,67,194
EA:5A:11:02:8F:90,Flex + IMU,38840,66,55,0,43,141,5,50,154,113,242
EA:5A:11:02:8F:90,Flex + IMU,38848,68,56,0,43,152,239,81,70,255,191
EA:5A:11:02:8F:90,Flex + IMU,38888,64,54,0,43,126,0,77,14,249,83
EA:5A:11:02:8F:90,Flex + IMU,38896,66,54,0,43,108,15,75,34,108,111
EA:5A:11:02:8F:90,Flex + IMU,38936,68,53,0,43,105,16,59,142,149,53
EA:5A:11:02:8F:90,Flex + IMU,38944,67,54,0,43,65,11,116,105,74,4
EA:5A:11:02:8F:90,Flex + IMU,38984,69,54,0,43,197,211,216,55,248,139
EA:5A:11:02:8F:90,Flex + IMU,38992,63,53,0,43,18,201,188,2,125,203
EA:5A:11:02:8F:90,Flex + IMU,39040,65,53,0,43,97,167,132,189,240,226
EA:5A:11:02:8F:90,Flex + IMU,39048,64,53,0,43,232,112,77,58,253,192
EA:5A:11:02:8F:90,Flex + IMU,39088,76,60,0,43,71,100,195,181,53,127
EA:5A:11:02:8F:90,Flex + IMU,39096,73,61,0,43,243,238,24,66,78,32
EA:5A:11:02:8F:90,Flex + IMU,39136,67,58,0,43,25,129,119,253,206,131
EA:5A:11:02:8F:90,Flex + IMU,39144,67,58,0,43,25,127,126,44,247,29
EA:5A:11:02:8F:90,Flex + IMU,39184,70,59,0,43,80,61,17,254,180,32
EA:5A:11:02:8F:90,Flex + IMU,39192,70,59,0,43,76,76,48,101,41,89
EA:5A:11:02:8F:90,Flex + IMU,39232,70,60,0,43,10,92,215,99,224,91
EA:5A:11:02:8F:90,Flex + IMU,39240,71,60,0,43,10,92,210,13,130,88
EA:5A:11:02:8F:90,Flex + IMU,39280,72,60,0,43,33,103,150,187,235,105
EA:5A:11:02:8F:90,Flex + IMU,39288,72,60,0,43,36,100,136,211,11,87
EA:5A:11:02:8F:90,Flex + IMU,39328,72,60,0,43,37,91,140,66,130,55
EA:5A:11:02:8F:90,Flex + IMU,39336,72,60,0,43,37,91,140,50,53,65
EA:5A:11:02:8F:90,Flex + IMU,39376,73,59,0,43,31,97,156,231,201,110
EA:5A:11:02:8F:90,Flex + IMU,39384,72,59,0,43,25,101,153,219,52,111
EA:5A:11:02:8F:90,Flex + IMU,39424,72,60,0,43,38,93,131,15,86,96
EA:5A:11:02:8F:90,Flex + IMU,39432,72,59,0,43,38,93,131,5,19,94
EA:5A:11:02:8F:90,Flex + IMU,39472,72,60,0,43,28,95,144,42,128,108
EA:5A:11:02:8F:90,Flex + IMU,39480,73,60,0,43,27,96,143,29,166,105
EA:5A:11:02:8F:90,Flex + IMU,39520,73,60,0,43,33,95,132,28,88,79
EA:5A:11:02:8F:90,Flex + IMU,39528,72,60,0,43,33,95,132,30,91,98
EA:5A:11:02:8F:90,Flex + IMU,39576,73,61,0,43,31,96,135,59,102,104
EA:5A:11:02:8F:90,Flex + IMU,39584,73,61,0,43,28,94,140,57,46,107
EA:5A:11:02:8F:90,Flex + IMU,39624,73,61,0,43,31,97,145,40,218,99
EA:5A:11:02:8F:90,Flex + IMU,39632,73,61,0,43,33,96,141,29,218,99
EA:5A:11:02:8F:90,Flex + IMU,39672,71,57,0,43,0,45,237,219,99,215
EA:5A:11:02:8F:90,Flex + IMU,39680,71,56,0,43,7,13,1,121,78,4
EA:5A:11:02:8F:90,Flex + IMU,39720,85,56,0,43,14,76,96,147,182,10
EA:5A:11:02:8F:90,Flex + IMU,39728,77,56,0,43,98,253,244,198,182,10
EA:5A:11:02:8F:90,Flex + IMU,39768,71,54,0,43,102,67,21,139,209,79
EA:5A:11:02:8F:90,Flex + IMU,39776,70,54,0,43,16,122,40,51,78,146
EA:5A:11:02:8F:90,Flex + IMU,39816,70,54,0,43,124,172,123,59,249,121
EA:5A:11:02:8F:90,Flex + IMU,39824,67,53,0,43,104,165,153,16,150,121
EA:5A:11:02:8F:90,Flex + IMU,39864,67,55,0,43,156,237,62,229,179,9
EA:5A:11:02:8F:90,Flex + IMU,39872,69,55,0,43,153,243,88,240,82,187
EA:5A:11:02:8F:90,Flex + IMU,39912,66,55,0,43,144,225,130,146,139,186
EA:5A:11:02:8F:90,Flex + IMU,39920,66,54,0,43,162,223,126,205,139,186
EA:5A:11:02:8F:90,Flex + IMU,39960,66,54,0,43,125,12,94,105,165,26
EA:5A:11:02:8F:90,Flex + IMU,39968,67,54,0,43,130,13,73,208,36,133
EA:5A:11:02:8F:90,Flex + IMU,40008,67,54,0,43,129,21,36,149,160,161
EA:5A:11:02:8F:90,Flex + IMU,40016,68,55,0,43,134,29,27,216,160,161
EA:5A:11:02:8F:90,Flex + IMU,40056,67,54,0,43,189,162,29,179,192,166
EA:5A:11:02:8F:90,Flex + IMU,40112,68,53,0,43,32,158,45,133,20,192
EA:5A:11:02:8F:90,Flex + IMU,40120,67,56,0,43,188,100,1,88,164,111
EA:5A:11:02:8F:90,Flex + IMU,40160,67,61,0,43,218,225,212,64,29,141
EA:5A:11:02:8F:90,Flex + IMU,40168,68,58,0,43,203,74,254,211,35,86
EA:5A:11:02:8F:90,Flex + IMU,40208,71,60,0,43,15,80,191,3,125,213
EA:5A:11:02:8F:90,Flex + IMU,40216,68,60,0,43,28,160,138,254,194,250
EA:5A:11:02:8F:90,Flex + IMU,40256,66,58,0,43,58,63,28,219,125,80
EA:5A:11:02:8F:90,Flex + IMU,40264,68,59,0,43,80,54,11,56,106,96
EA:5A:11:02:8F:90,Flex + IMU,40304,71,59,0,43,14,100,190,164,88,181
EA:5A:11:02:8F:90,Flex + IMU,40312,71,59,0,43,3,97,209,163,210,162
EA:5A:11:02:8F:90,Flex + IMU,40352,71,59,0,43,18,101,164,164,34,119
EA:5A:11:02:8F:90,Flex + IMU,40400,72,59,0,43,43,100,113,62,80,63
EA:5A:11:02:8F:90,Flex + IMU,40408,73,60,0,43,37,100,117,79,194,65
EA:5A:11:02:8F:90,Flex + IMU,40448,73,60,0,43,30,95,151,250,60,113
EA:5A:11:02:8F:90,Flex + IMU,40456,73,60,0,43,27,95,152,235,133,118
EA:5A:11:02:8F:90,Flex + IMU,40496,74,61,0,43,30,99,136,237,176,101
EA:5A:11:02:8F:90,Flex + IMU,40504,73,61,0,43,33,101,134,239,156,82
EA:5A:11:02:8F:90,Flex + IMU,40544,74,60,0,43,33,97,135,45,35,89
EA:5A:11:02:8F:90,Flex + IMU,40552,74,61,0,43,30,94,140,55,17,113
EA:5A:11:02:8F:90,Flex + IMU,40600,75,61,0,43,26,95,139,32,192,102
EA:5A:11:02:8F:90,Flex + IMU,40608,75,62,0,43,30,98,133,54,201,115
EA:5A:11:02:8F:90,Flex + IMU,40648,75,61,0,43,37,91,140,43,114,125
EA:5A:11:02:8F:90,Flex + IMU,40744,74,55,0,43,95,17,87,143,47,208
EA:5A:11:02:8F:90,Flex + IMU,40792,68,54,0,43,210,93,111,131,90,203
EA:5A:11:02:8F:90,Flex + IMU,40800,69,54,0,43,201,123,59,159,160,34
EA:5A:11:02:8F:90,Flex + IMU,40840,68,54,0,43,144,241,60,14,149,113
EA:5A:11:02:8F:90,Flex + IMU,40888,69,54,0,43,198,181,107,157,182,117
EA:5A:11:02:8F:90,Flex + IMU,40896,68,55,0,43,194,201,89,144,114,78
EA:5A:11:02:8F:90,Flex + IMU,40936,69,55,0,43,180,208,57,130,17,35
EA:5A:11:02:8F:90,Flex + IMU,40944,69,55,0,43,180,208,57,124,193,158
EA:5A:11:02:8F:90,Flex + IMU,40984,71,55,0,43,171,226,52,167,124,74
EA:5A:11:02:8F:90,Flex + IMU,40992,70,55,0,43,177,228,52,173,105,147
EA:5A:11:02:8F:90,Flex + IMU,41080,72,55,0,43,199,211,62,247,41,104
EA:5A:11:02:8F:90,Flex + IMU,41088,73,55,0,43,189,219,71,239,232,58
EA:5A:11:02:8F:90,Flex + IMU,41136,70,54,0,43,78,22,78,122,206,249
EA:5A:11:02:8F:90,Flex + IMU,41144,70,54,0,43,253,90,55,183,206,249
EA:5A:11:02:8F:90,Flex + IMU,41184,66,54,0,43,111,217,29,97,159,133
EA:5A:11:02:8F:90,Flex + IMU,41192,67,54,0,43,164,215,34,117,78,68
EA:5A:11:02:8F:90,Flex + IMU,41232,68,54,0,43,23,146,85,105,123,47
EA:5A:11:02:8F:90,Flex + IMU,41240,65,54,0,43,39,77,195,202,12,47
EA:5A:11:02:8F:90,Flex + IMU,41280,74,61,0,43,196,215,24,72,14,223
EA:5A:11:02:8F:90,Flex + IMU,41288,71,60,0,43,148,162,146,229,167,57
EA:5A:11:02:8F:90,Flex + IMU,41328,68,60,0,43,29,146,101,36,147,119
EA:5A:11:02:8F:90,Flex + IMU,41336,68,61,0,43,25,123,157,213,219,106
EA:5A:11:02:8F:90,Flex + IMU,41376,75,62,0,43,67,76,55,239,103,129
EA:5A:11:02:8F:90,Flex + IMU,41384,74,63,0,43,45,87,112,237,118,162
EA:5A:11:02:8F:90,Flex + IMU,41424,76,64,0,43,9,90,186,242,109,175
EA:5A:11:02:8F:90,Flex + IMU,41432,77,63,0,43,16,91,182,235,219,174
EA:5A:11:02:8F:90,Flex + IMU,41472,78,64,0,43,42,94,112,207,223,152
EA:5A:11:02:8F:90,Flex + IMU,41480,78,64,0,43,43,97,108,227,80,144
EA:5A:11:02:8F:90,Flex + IMU,41520,79,67,0,43,35,91,142,14,226,113
EA:5A:11:02:8F:90,Flex + IMU,41528,79,66,0,43,32,91,143,252,245,137
EA:5A:11:02:8F:90,Flex + IMU,41568,79,66,0,43,31,96,145,232,215,138
EA:5A:11:02:8F:90,Flex + IMU,41576,80,66,0,43,28,96,140,229,13,136
EA:5A:11:02:8F:90,Flex + IMU,41616,79,65,0,43,39,95,126,12,248,112
EA:5A:11:02:8F:90,Flex + IMU,41624,79,65,0,43,35,96,125,29,200,123
EA:5A:11:02:8F:90,Flex + IMU,41672,79,65,0,43,32,98,141,43,157,126
EA:5A:11:02:8F:90,Flex + IMU,41680,80,65,0,43,31,96,134,38,176,112
EA:5A:11:02:8F:90,Flex + IMU,41720,80,65,0,43,35,99,133,32,123,105
EA:5A:11:02:8F:90,Flex + IMU,41728,80,65,0,43,29,97,129,24,115,107
EA:5A:11:02:8F:90,Flex + IMU,41768,80,64,0,43,32,96,142,56,112,126
EA:5A:11:02:8F:90,Flex + IMU,41776,80,65,0,43,32,91,140,36,140,122
EA:5A:11:02:8F:90,Flex + IMU,41816,80,62,0,43,36,109,126,115,220,33
EA:5A:11:02:8F:90,Flex + IMU,41824,79,61,0,43,40,69,155,247,71,95
EA:5A:11:02:8F:90,Flex + IMU,41864,74,56,0,43,140,1,201,1,246,75
EA:5A:11:02:8F:90,Flex + IMU,41872,71,56,0,43,156,192,91,188,197,40
EA:5A:11:02:8F:90,Flex + IMU,41912,73,56,0,43,188,173,164,201,114,112
EA:5A:11:02:8F:90,Flex + IMU,41920,75,56,0,43,160,49,99,241,99,69
EA:5A:11:02:8F:90,Flex + IMU,41960,72,56,0,43,195,174,40,20,212,3
EA:5A:11:02:8F:90,Flex + IMU,41968,74,56,0,43,162,129,130,203,184,5
EA:5A:11:02:8F:90,Flex + IMU,42008,69,56,0,43,139,230,93,69,117,235
EA:5A:11:02:8F:90,Flex + IMU,42016,70,55,0,43,147,243,63,233,135,32
EA:5A:11:02:8F:90,Flex + IMU,42056,73,57,0,43,188,204,104,175,105,207
EA:5A:11:02:8F:90,Flex + IMU,42064,73,56,0,43,194,190,123,0,182,211
EA:5A:11:02:8F:90,Flex + IMU,42104,69,55,0,43,167,230,104,57,184,152
EA:5A:11:02:8F:90,Flex + IMU,42112,69,55,0,43,179,218,100,191,228,142
EA:5A:11:02:8F:90,Flex + IMU,42152,69,57,0,43,149,13,67,139,114,239
EA:5A:11:02:8F:90,Flex + IMU,42160,68,57,0,43,130,22,65,118,175,150
EA:5A:11:02:8F:90,Flex + IMU,42208,69,57,0,43,160,254,81,134,30,156
EA:5A:11:02:8F:90,Flex + IMU,42216,69,56,0,43,159,240,103,130,143,123
EA:5A:11:02:8F:90,Flex + IMU,42304,66,53,0,43,65,1,38,42,1,216
EA:5A:11:02:8F:90,Flex + IMU,42312,66,53,0,43,119,255,50,171,146,107
EA:5A:11:02:8F:90,Flex + IMU,42352,73,56,0,43,99,210,172,102,122,216
EA:5A:11:02:8F:90,Flex + IMU,42360,64,54,0,43,99,210,172,232,118,157
EA:5A:11:02:8F:90,Flex + IMU,42400,71,59,0,43,100,78,123,157,100,235
EA:5A:11:02:8F:90,Flex + IMU,42408,73,59,0,43,252,196,16,191,102,65
EA:5A:11:02:8F:90,Flex + IMU,42448,68,58,0,43,51,172,125,160,195,233
EA:5A:11:02:8F:90,Flex + IMU,42456,67,57,0,43,27,172,125,160,242,220
EA:5A:11:02:8F:90,Flex + IMU,42496,73,59,0,43,76,0,235,27,237,163
EA:5A:11:02:8F:90,Flex + IMU,42504,73,59,0,43,81,53,3,9,161,114
EA:5A:11:02:8F:90,Flex + IMU,42544,76,60,0,43,0,90,220,105,141,142
EA:5A:11:02:8F:90,Flex + IMU,42552,75,60,0,43,0,90,220,105,146,123
EA:5A:11:02:8F:90,Flex + IMU,42592,74,58,0,43,32,103,129,156,149,99
EA:5A:11:02:8F:90,Flex + IMU,42600,74,59,0,43,42,102,117,206,141,81
EA:5A:11:02:8F:90,Flex + IMU,42640,75,60,0,43,47,92,119,106,72,65
EA:5A:11:02:8F:90,Flex + IMU,42648,75,60,0,43,39,83,119,106,72,79
EA:5A:11:02:8F:90,Flex + IMU,42696,77,60,0,43,28,94,137,207,247,115
EA:5A:11:02:8F:90,Flex + IMU,42704,76,60,0,43,30,99,130,211,50,103
EA:5A:11:02:8F:90,Flex + IMU,42744,77,60,0,43,33,95,121,39,82,105
EA:5A:11:02:8F:90,Flex + IMU,42752,77,60,0,43,33,95,127,70,239,119
